MEET,    NAME,                     TEAM,  FX_D, FX,     PH_D, PH,     SR_D, SR,     VT1_D, VT1,    VT2_D, VT2,    VT,     PB_D, PB,     HB_D, HB
"eur_Q", "Ricardo Rudy",           "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.4,  12.633, NA,   NA
"eur_Q", "Botond Molnar",          "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.8,  12.600, NA,   NA
"eur_Q", "Razvan-Denis Marc",      "ROM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.6,  12.566, NA,   NA
"eur_Q", "Luis Lechaud",           "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.2,  12.466, NA,   NA
"eur_Q", "Matteo Giubellini",      "SWI", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.5,  12.433, NA,   NA
"eur_Q", "Gabriel Eichhorn",       "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.2,  12.400, NA,   NA
"eur_Q", "Nicholas Tarca",         "ROM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.3,  12.366, NA,   NA
"eur_Q", "David Bickel",           "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.5,  12.333, NA,   NA
"eur_Q", "Jose Nogueira",          "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.3,  12.300, NA,   NA
"eur_Q", "Petar Vefic",            "SRB", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.4,  12.300, NA,   NA
"eur_Q", "Filip Lidbeck",          "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     3.7,  12.266, NA,   NA
"eur_Q", "Joe Fraser",             "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.7,  12.266, NA,   NA
"eur_Q", "Nicolas Ivkic",          "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.1,  12.233, NA,   NA
"eur_Q", "Miroslav Durak",         "CZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.2,  12.200, NA,   NA
"eur_Q", "Martin Gudmundsson",     "ICE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.1,  12.066, NA,   NA
"eur_Q", "Kacper Garnczarek",      "POL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.1,  12.033, NA,   NA
"eur_Q", "Kevin Buckley",          "SLO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.9,  11.966, NA,   NA
"eur_Q", "Daniel Fox",             "IRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.8,  11.933, NA,   NA
"eur_Q", "Joar Amblie",            "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.3,  11.866, NA,   NA
"eur_Q", "Luke Whitehouse",        "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.4,  11.866, NA,   NA
"eur_Q", "Benedek Tomcsanyi",      "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.1,  11.766, NA,   NA
"eur_Q", "Bernardo Almeida",       "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.7,  11.700, NA,   NA
"eur_Q", "Victor Martinez",        "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.8,  11.666, NA,   NA
"eur_Q", "Daniel Trifonov",        "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.1,  11.600, NA,   NA
"eur_Q", "Loran de Munck",         "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.5,  11.566, NA,   NA
"eur_Q", "Murad Agharzayev",       "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.3,  11.466, NA,   NA
"eur_Q", "Alkinoos Graikos",       "GRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.3,  11.433, NA,   NA
"eur_Q", "Nicola Cuyle",           "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     5.0,  11.433, NA,   NA
"eur_Q", "Saba Abesadze",          "GEO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     3.6,  11.333, NA,   NA
"eur_Q", "Daniel Bago",            "CZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.1,  11.100, NA,   NA
"eur_Q", "Joakim Lenberg",         "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.1,  11.100, NA,   NA
"eur_Q", "Kevin Penev",            "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.7,  11.066, NA,   NA
"eur_Q", "Peder Skogvang",         "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.0,  10.933, NA,   NA
"eur_Q", "Rasul Ahmadzada",        "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.1,  10.933, NA,   NA
"eur_Q", "Dominick Cunningham",    "IRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.2,  10.733, NA,   NA
"eur_Q", "Akseli Karsikas",        "FIN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.5,  10.533, NA,   NA
"eur_Q", "Ivan Tikhonov",          "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     4.6,  9.266,  NA,   NA
"eur_Q", "Illia Kovtun",           "UKR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.9,  14.600
"eur_Q", "Robert Tvorogal",        "LIT", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.8,  14.533
"eur_Q", "Marios Georgiou",        "CYP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.9,  14.500
"eur_Q", "Joel Plata",             "ESP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.1,  14.466
"eur_Q", "Tin Srbic",              "CRO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.7,  14.333
"eur_Q", "Alexander Myakinin",     "ISR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.9,  14.333
"eur_Q", "Yumin Abbadini",         "ITA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.0,  14.333
"eur_Q", "Noe Seifert",            "SWI", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.0,  14.166
"eur_Q", "Akseli Karsikas",        "FIN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.3,  14.133
"eur_Q", "Emre Dodanli",           "TUR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.6,  14.033
"eur_Q", "Taha Serhani",           "SWI", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.9,  14.033
"eur_Q", "Krisztofer Meszaros",    "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  14.000
"eur_Q", "Pascal Brendel",         "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.4,  13.900
"eur_Q", "Krisztian Balazs",       "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.900
"eur_Q", "Matteo Levantesi",       "ITA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.8,  13.866
"eur_Q", "Joe Fraser",             "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.1,  13.866
"eur_Q", "Ilias Georgiou",         "CYP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.3,  13.833
"eur_Q", "Gabriel Eichhorn",       "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.3,  13.733
"eur_Q", "Andreas Toba",           "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.0,  13.733
"eur_Q", "Matteo Giubellini",      "SWI", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.666
"eur_Q", "Elias Koski",            "FIN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  13.633
"eur_Q", "Artem Dolgopyat",        "ISR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  13.600
"eur_Q", "Mario Macchiati",        "ITA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  13.600
"eur_Q", "Martijn de Veer",        "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.600
"eur_Q", "Jake Jarman",            "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  13.566
"eur_Q", "Nikolaos Iliopoulos",    "GRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.533
"eur_Q", "David Rumbutis",         "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.3,  13.500
"eur_Q", "Nicolau Mir",            "ESP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.500
"eur_Q", "Ivan Dejanovic",         "SRB", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.500
"eur_Q", "Robert Kirmes",          "FIN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.466
"eur_Q", "Nestor Abad",            "ESP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.2,  13.433
"eur_Q", "Sofus Heggemsnes",       "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  13.400
"eur_Q", "Apostolos Kanellos",     "GRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.400
"eur_Q", "Rick Jacobs",            "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  13.366
"eur_Q", "Carlo Hörr",             "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.4,  13.366
"eur_Q", "Adem Asil",              "TUR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.7,  13.333
"eur_Q", "Ivan Tikhonov",          "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.333
"eur_Q", "Oskar Kirmes",           "FIN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.8,  13.300
"eur_Q", "Axel Breche",            "FRA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  13.266
"eur_Q", "Marcus Stenberg",        "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.7,  13.266
"eur_Q", "Harald Wibye",           "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  13.266
"eur_Q", "Alexis Blin",            "FRA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  13.266
"eur_Q", "Yordan Aleksandrov",     "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.266
"eur_Q", "Casimir Schmidt",        "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.2,  13.233
"eur_Q", "Kacper Garnczarek",      "POL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  13.166
"eur_Q", "Kevin Buckley",          "SLO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.8,  13.133
"eur_Q", "Jim Zona",               "FRA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.5,  13.133
"eur_Q", "Nils Dunkel",            "GER", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  13.100
"eur_Q", "Petar Vefic",            "SRB", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  13.066
"eur_Q", "Kerem Sener",            "TUR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  13.066
"eur_Q", "Adam Steele",            "IRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.4,  13.033
"eur_Q", "Benedek Tomcsanyi",      "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  13.000
"eur_Q", "Tomas Kuzmickas",        "LIT", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.7,  12.966
"eur_Q", "James Hall",             "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.4,  12.966
"eur_Q", "Botond Molnar",          "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  12.933
"eur_Q", "Martin Pospisil",        "CZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.4,  12.900
"eur_Q", "Amine Abaidi",           "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  12.900
"eur_Q", "Daniel Bago",            "CZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  12.866
"eur_Q", "Valgard Reinhardsson",   "ICE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  12.866
"eur_Q", "Oliver Kasala",          "SVK", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.7,  12.866
"eur_Q", "Martin Gudmundsson",     "ICE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  12.833
"eur_Q", "Luka van den Keybus",    "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  12.833
"eur_Q", "Gytis Chasazyrovas",     "LIT", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.1,  12.800
"eur_Q", "Erik Baghdasaryan",      "ARM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  12.800
"eur_Q", "Levan Skhiladze",        "GEO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.1,  12.766
"eur_Q", "Kevin Penev",            "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  12.766
"eur_Q", "Bozhidar Zlatanov",      "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  12.733
"eur_Q", "Daniel Radovesnicky",    "CZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  12.700
"eur_Q", "Jermain Grünberg",       "NDL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  12.700
"eur_Q", "Askhab Matiev",          "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.4,  12.666
"eur_Q", "Sebastian Gawronski",    "POL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  12.666
"eur_Q", "Lorenzo Casali",         "ITA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  12.666
"eur_Q", "Radomyr Stelmakh",       "UKR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.3,  12.633
"eur_Q", "Nazar Chepurnyi",        "UKR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  12.600
"eur_Q", "Bernardo Almeida",       "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.8,  12.600
"eur_Q", "Daniel Carrion",         "ESP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  12.600
"eur_Q", "Courtney Tulloch",       "GBR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.5,  12.566
"eur_Q", "Daniel Fox",             "IRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.1,  12.466
"eur_Q", "Maxime Gentges",         "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  12.466
"eur_Q", "Joakim Lenberg",         "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.1,  12.433
"eur_Q", "Alkinoos Graikos",       "GRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  12.400
"eur_Q", "Gagik Khachikyan",       "ARM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.7,  12.366
"eur_Q", "Nicolae Bera",           "ROM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  12.366
"eur_Q", "Uri Zeidel",             "ISR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.5,  12.366
"eur_Q", "Christian Baumann",      "SWI", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.1,  12.366
"eur_Q", "Luis Il-Sung Melander",  "SWE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.0,  12.300
"eur_Q", "Joar Amblie",            "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  12.300
"eur_Q", "Oleg Verniaiev",         "UKR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  12.233
"eur_Q", "Mert Efe Kilicer",       "TUR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  12.200
"eur_Q", "Noah Kuavita",           "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     6.1,  12.200
"eur_Q", "Razvan-Denis Marc",      "ROM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.0,  12.166
"eur_Q", "Guilherme Campos",       "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  12.066
"eur_Q", "Victor Martinez",        "BEL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.6,  12.066
"eur_Q", "Antonios Tantalidis",    "GRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.1,  12.033
"eur_Q", "Ioane Jimsheleishvili",  "GEO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.5,  12.000
"eur_Q", "Neofytos Kyriakou",      "CYP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     5.7,  12.000
"eur_Q", "Ricardo Rudy",           "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.9,  11.966
"eur_Q", "Szilard Zavory",         "HUN", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.8,  11.966
"eur_Q", "Georgios Angonas",       "CYP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.9,  11.966
"eur_Q", "Peder Skogvang",         "NOR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.8,  11.833
"eur_Q", "Volodymyr Otreshko",     "SVK", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.0,  11.733
"eur_Q", "Jose Nogueira",          "POR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  11.733
"eur_Q", "Nicolas Ivkic",          "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  11.566
"eur_Q", "Dominick Cunningham",    "IRE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.8,  11.500
"eur_Q", "Léo Saladino",           "FRA", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.9,  11.433
"eur_Q", "Paul Schmölzer",         "OST", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  11.366
"eur_Q", "Rasul Ahmadzada",        "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.3,  11.366
"eur_Q", "Michalis Chari",         "CYP", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.0,  11.333
"eur_Q", "Daniel Trifonov",        "BUL", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.2,  11.266
"eur_Q", "Nicholas Tarca",         "ROM", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.5,  11.000
"eur_Q", "Agust Davidsson",        "ICE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.0,  10.866
"eur_Q", "Dagur Olafsson",         "ICE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.0,  10.700
"eur_Q", "Ilia Liubimov",          "ISR", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     4.5,  10.366
"eur_Q", "Mansum Safarov",         "AZE", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     3.4,  10.200
"eur_Q", "Liam Rabic",             "CRO", NA,   NA,     NA,   NA,     NA,   NA,     NA,    NA,     NA,    NA,     NA,     NA,   NA,     1.8,  7.100
